,actlevel,X,WEEK,SEASON
28807,7,2018-192,2,2018-19
28808,7,2018-192,2,2018-19
28809,7,2018-192,2,2018-19
28810,7,2018-192,2,2018-19
28811,7,2018-192,2,2018-19
28812,7,2018-192,2,2018-19
28813,8,2018-192,2,2018-19
28814,8,2018-192,2,2018-19
28815,8,2018-192,2,2018-19
28816,9,2018-192,2,2018-19
28817,9,2018-192,2,2018-19
28818,10,2018-192,2,2018-19
28819,10,2018-192,2,2018-19
28820,10,2018-192,2,2018-19
28821,10,2018-192,2,2018-19
28822,10,2018-192,2,2018-19
28823,1,2018-193,3,2018-19
28824,1,2018-193,3,2018-19
28825,1,2018-193,3,2018-19
28826,2,2018-193,3,2018-19
28827,2,2018-193,3,2018-19
28828,3,2018-193,3,2018-19
28829,3,2018-193,3,2018-19
28830,3,2018-193,3,2018-19
28831,3,2018-193,3,2018-19
28832,3,2018-193,3,2018-19
28833,3,2018-193,3,2018-19
28834,4,2018-193,3,2018-19
28835,4,2018-193,3,2018-19
28836,4,2018-193,3,2018-19
28837,4,2018-193,3,2018-19
28838,4,2018-193,3,2018-19
28839,4,2018-193,3,2018-19
28840,4,2018-193,3,2018-19
28841,4,2018-193,3,2018-19
28842,4,2018-193,3,2018-19
28843,5,2018-193,3,2018-19
28844,5,2018-193,3,2018-19
28845,5,2018-193,3,2018-19
28846,5,2018-193,3,2018-19
28847,5,2018-193,3,2018-19
28848,6,2018-193,3,2018-19
28850,6,2018-193,3,2018-19
28851,6,2018-193,3,2018-19
28852,6,2018-193,3,2018-19
28853,6,2018-193,3,2018-19
28854,7,2018-193,3,2018-19
28855,7,2018-193,3,2018-19
28856,7,2018-193,3,2018-19
28857,7,2018-193,3,2018-19
28858,7,2018-193,3,2018-19
28859,8,2018-193,3,2018-19
28860,8,2018-193,3,2018-19
28861,8,2018-193,3,2018-19
28862,8,2018-193,3,2018-19
28863,8,2018-193,3,2018-19
28864,9,2018-193,3,2018-19
28865,9,2018-193,3,2018-19
28866,9,2018-193,3,2018-19
28867,9,2018-193,3,2018-19
28868,9,2018-193,3,2018-19
28869,9,2018-193,3,2018-19
28870,10,2018-193,3,2018-19
28871,10,2018-193,3,2018-19
28872,10,2018-193,3,2018-19
28873,10,2018-193,3,2018-19
28874,10,2018-193,3,2018-19
28875,10,2018-193,3,2018-19
28876,10,2018-193,3,2018-19
28877,1,2018-194,4,2018-19
28878,2,2018-194,4,2018-19
28879,2,2018-194,4,2018-19
28880,3,2018-194,4,2018-19
28882,3,2018-194,4,2018-19
28883,4,2018-194,4,2018-19
28884,4,2018-194,4,2018-19
28885,4,2018-194,4,2018-19
28886,4,2018-194,4,2018-19
28887,4,2018-194,4,2018-19
28888,4,2018-194,4,2018-19
28889,4,2018-194,4,2018-19
28890,4,2018-194,4,2018-19
28891,4,2018-194,4,2018-19
28892,5,2018-194,4,2018-19
28893,5,2018-194,4,2018-19
28894,5,2018-194,4,2018-19
28895,5,2018-194,4,2018-19
28896,5,2018-194,4,2018-19
28897,5,2018-194,4,2018-19
28898,6,2018-194,4,2018-19
28899,6,2018-194,4,2018-19
28900,7,2018-194,4,2018-19
28901,7,2018-194,4,2018-19
28902,7,2018-194,4,2018-19
28903,7,2018-194,4,2018-19
28904,7,2018-194,4,2018-19
28905,7,2018-194,4,2018-19
28906,7,2018-194,4,2018-19
28907,8,2018-194,4,2018-19
28908,8,2018-194,4,2018-19
28909,8,2018-194,4,2018-19
28910,8,2018-194,4,2018-19
28911,9,2018-194,4,2018-19
28912,9,2018-194,4,2018-19
28913,9,2018-194,4,2018-19
28914,9,2018-194,4,2018-19
28915,9,2018-194,4,2018-19
28916,9,2018-194,4,2018-19
28917,10,2018-194,4,2018-19
28918,10,2018-194,4,2018-19
28919,10,2018-194,4,2018-19
28920,10,2018-194,4,2018-19
28921,10,2018-194,4,2018-19
28922,10,2018-194,4,2018-19
28923,10,2018-194,4,2018-19
28924,10,2018-194,4,2018-19
28925,10,2018-194,4,2018-19
28926,10,2018-194,4,2018-19
28927,10,2018-194,4,2018-19
28928,10,2018-194,4,2018-19
28929,10,2018-194,4,2018-19
28930,10,2018-194,4,2018-19
28499,2,2018-195,5,2018-19
28500,2,2018-195,5,2018-19
28502,3,2018-195,5,2018-19
28503,4,2018-195,5,2018-19
28504,4,2018-195,5,2018-19
28505,4,2018-195,5,2018-19
28506,4,2018-195,5,2018-19
28507,5,2018-195,5,2018-19
28508,5,2018-195,5,2018-19
28509,5,2018-195,5,2018-19
28510,5,2018-195,5,2018-19
28511,5,2018-195,5,2018-19
28512,5,2018-195,5,2018-19
28513,5,2018-195,5,2018-19
28514,5,2018-195,5,2018-19
28515,5,2018-195,5,2018-19
28516,5,2018-195,5,2018-19
28517,6,2018-195,5,2018-19
28518,6,2018-195,5,2018-19
28519,6,2018-195,5,2018-19
28520,7,2018-195,5,2018-19
28521,7,2018-195,5,2018-19
28522,7,2018-195,5,2018-19
28523,7,2018-195,5,2018-19
28524,7,2018-195,5,2018-19
28525,8,2018-195,5,2018-19
28526,8,2018-195,5,2018-19
28527,8,2018-195,5,2018-19
28528,9,2018-195,5,2018-19
28529,9,2018-195,5,2018-19
28530,9,2018-195,5,2018-19
28531,9,2018-195,5,2018-19
28532,9,2018-195,5,2018-19
28533,10,2018-195,5,2018-19
28534,10,2018-195,5,2018-19
28535,10,2018-195,5,2018-19
28536,10,2018-195,5,2018-19
28537,10,2018-195,5,2018-19
28538,10,2018-195,5,2018-19
28539,10,2018-195,5,2018-19
28540,10,2018-195,5,2018-19
28541,10,2018-195,5,2018-19
28542,10,2018-195,5,2018-19
28543,10,2018-195,5,2018-19
28544,10,2018-195,5,2018-19
28545,10,2018-195,5,2018-19
28546,10,2018-195,5,2018-19
28547,10,2018-195,5,2018-19
28548,10,2018-195,5,2018-19
28549,10,2018-195,5,2018-19
28550,10,2018-195,5,2018-19
28551,10,2018-195,5,2018-19
28552,10,2018-195,5,2018-19
28553,2,2018-196,6,2018-19
28555,3,2018-196,6,2018-19
28556,3,2018-196,6,2018-19
28557,4,2018-196,6,2018-19
28558,4,2018-196,6,2018-19
28559,4,2018-196,6,2018-19
28560,4,2018-196,6,2018-19
28561,4,2018-196,6,2018-19
28562,5,2018-196,6,2018-19
28563,5,2018-196,6,2018-19
28564,5,2018-196,6,2018-19
28565,5,2018-196,6,2018-19
28566,5,2018-196,6,2018-19
28567,6,2018-196,6,2018-19
28568,6,2018-196,6,2018-19
28569,6,2018-196,6,2018-19
28570,6,2018-196,6,2018-19
28571,6,2018-196,6,2018-19
28572,6,2018-196,6,2018-19
28573,6,2018-196,6,2018-19
28574,7,2018-196,6,2018-19
28575,7,2018-196,6,2018-19
28576,7,2018-196,6,2018-19
28577,8,2018-196,6,2018-19
28578,9,2018-196,6,2018-19
28579,9,2018-196,6,2018-19
28580,9,2018-196,6,2018-19
28581,9,2018-196,6,2018-19
28582,9,2018-196,6,2018-19
28583,9,2018-196,6,2018-19
28584,9,2018-196,6,2018-19
28585,9,2018-196,6,2018-19
28586,10,2018-196,6,2018-19
28587,10,2018-196,6,2018-19
28588,10,2018-196,6,2018-19
28589,10,2018-196,6,2018-19
28590,10,2018-196,6,2018-19
28591,10,2018-196,6,2018-19
28592,10,2018-196,6,2018-19
28593,10,2018-196,6,2018-19
28594,10,2018-196,6,2018-19
28595,10,2018-196,6,2018-19
28596,10,2018-196,6,2018-19
28597,10,2018-196,6,2018-19
28598,10,2018-196,6,2018-19
28599,10,2018-196,6,2018-19
28600,10,2018-196,6,2018-19
28601,10,2018-196,6,2018-19
28602,10,2018-196,6,2018-19
28603,10,2018-196,6,2018-19
28604,10,2018-196,6,2018-19
28605,10,2018-196,6,2018-19
28606,10,2018-196,6,2018-19
28608,3,2018-197,7,2018-19
28609,3,2018-197,7,2018-19
28610,4,2018-197,7,2018-19
28611,5,2018-197,7,2018-19
28612,5,2018-197,7,2018-19
28613,5,2018-197,7,2018-19
28614,5,2018-197,7,2018-19
28615,5,2018-197,7,2018-19
28616,6,2018-197,7,2018-19
28617,6,2018-197,7,2018-19
28618,6,2018-197,7,2018-19
28619,6,2018-197,7,2018-19
28620,6,2018-197,7,2018-19
28621,6,2018-197,7,2018-19
28622,6,2018-197,7,2018-19
28623,7,2018-197,7,2018-19
28624,7,2018-197,7,2018-19
28625,7,2018-197,7,2018-19
28626,7,2018-197,7,2018-19
28627,7,2018-197,7,2018-19
28628,7,2018-197,7,2018-19
28629,7,2018-197,7,2018-19
28630,8,2018-197,7,2018-19
28631,8,2018-197,7,2018-19
28632,8,2018-197,7,2018-19
28633,9,2018-197,7,2018-19
28634,9,2018-197,7,2018-19
28635,9,2018-197,7,2018-19
28636,10,2018-197,7,2018-19
28637,10,2018-197,7,2018-19
28638,10,2018-197,7,2018-19
28639,10,2018-197,7,2018-19
28640,10,2018-197,7,2018-19
28641,10,2018-197,7,2018-19
28642,10,2018-197,7,2018-19
28643,10,2018-197,7,2018-19
28644,10,2018-197,7,2018-19
28645,10,2018-197,7,2018-19
28646,10,2018-197,7,2018-19
28647,10,2018-197,7,2018-19
28648,10,2018-197,7,2018-19
28649,10,2018-197,7,2018-19
28650,10,2018-197,7,2018-19
28651,10,2018-197,7,2018-19
28652,10,2018-197,7,2018-19
28653,10,2018-197,7,2018-19
28654,10,2018-197,7,2018-19
28655,10,2018-197,7,2018-19
28656,10,2018-197,7,2018-19
28657,10,2018-197,7,2018-19
28658,10,2018-197,7,2018-19
28659,10,2018-197,7,2018-19
28660,10,2018-197,7,2018-19
28662,2,2018-198,8,2018-19
28663,3,2018-198,8,2018-19
28664,4,2018-198,8,2018-19
28665,5,2018-198,8,2018-19
28666,5,2018-198,8,2018-19
28667,5,2018-198,8,2018-19
28668,5,2018-198,8,2018-19
28669,5,2018-198,8,2018-19
28670,6,2018-198,8,2018-19
28671,6,2018-198,8,2018-19
28672,6,2018-198,8,2018-19
28673,6,2018-198,8,2018-19
28674,7,2018-198,8,2018-19
28675,7,2018-198,8,2018-19
28676,7,2018-198,8,2018-19
28677,7,2018-198,8,2018-19
28678,7,2018-198,8,2018-19
28679,7,2018-198,8,2018-19
28680,7,2018-198,8,2018-19
28681,7,2018-198,8,2018-19
28682,7,2018-198,8,2018-19
28683,8,2018-198,8,2018-19
28684,8,2018-198,8,2018-19
28685,8,2018-198,8,2018-19
28686,8,2018-198,8,2018-19
28687,8,2018-198,8,2018-19
28688,8,2018-198,8,2018-19
28689,9,2018-198,8,2018-19
28690,9,2018-198,8,2018-19
28691,10,2018-198,8,2018-19
28692,10,2018-198,8,2018-19
28693,10,2018-198,8,2018-19
28694,10,2018-198,8,2018-19
28695,10,2018-198,8,2018-19
28696,10,2018-198,8,2018-19
28697,10,2018-198,8,2018-19
28698,10,2018-198,8,2018-19
28699,10,2018-198,8,2018-19
28700,10,2018-198,8,2018-19
28701,10,2018-198,8,2018-19
28702,10,2018-198,8,2018-19
28703,10,2018-198,8,2018-19
28704,10,2018-198,8,2018-19
28705,10,2018-198,8,2018-19
28706,10,2018-198,8,2018-19
28707,10,2018-198,8,2018-19
28708,10,2018-198,8,2018-19
28709,10,2018-198,8,2018-19
28710,10,2018-198,8,2018-19
28711,10,2018-198,8,2018-19
28712,10,2018-198,8,2018-19
28713,10,2018-198,8,2018-19
28714,10,2018-198,8,2018-19
29402,2,2018-199,9,2018-19
29403,3,2018-199,9,2018-19
29404,4,2018-199,9,2018-19
29405,4,2018-199,9,2018-19
29406,4,2018-199,9,2018-19
29407,4,2018-199,9,2018-19
29408,5,2018-199,9,2018-19
29409,5,2018-199,9,2018-19
29410,5,2018-199,9,2018-19
29411,5,2018-199,9,2018-19
29412,5,2018-199,9,2018-19
29413,5,2018-199,9,2018-19
29414,5,2018-199,9,2018-19
29415,6,2018-199,9,2018-19
29416,6,2018-199,9,2018-19
29417,6,2018-199,9,2018-19
29418,6,2018-199,9,2018-19
29419,7,2018-199,9,2018-19
29420,7,2018-199,9,2018-19
29421,7,2018-199,9,2018-19
29422,7,2018-199,9,2018-19
29423,7,2018-199,9,2018-19
29424,7,2018-199,9,2018-19
29425,7,2018-199,9,2018-19
29426,8,2018-199,9,2018-19
29427,8,2018-199,9,2018-19
29428,8,2018-199,9,2018-19
29429,8,2018-199,9,2018-19
29430,9,2018-199,9,2018-19
29431,9,2018-199,9,2018-19
29432,9,2018-199,9,2018-19
29433,9,2018-199,9,2018-19
29434,10,2018-199,9,2018-19
29435,10,2018-199,9,2018-19
29436,10,2018-199,9,2018-19
29437,10,2018-199,9,2018-19
29438,10,2018-199,9,2018-19
29439,10,2018-199,9,2018-19
29440,10,2018-199,9,2018-19
29441,10,2018-199,9,2018-19
29442,10,2018-199,9,2018-19
29443,10,2018-199,9,2018-19
29444,10,2018-199,9,2018-19
29445,10,2018-199,9,2018-19
29446,10,2018-199,9,2018-19
29447,10,2018-199,9,2018-19
29448,10,2018-199,9,2018-19
29449,10,2018-199,9,2018-19
29450,10,2018-199,9,2018-19
29451,10,2018-199,9,2018-19
29452,10,2018-199,9,2018-19
29453,10,2018-199,9,2018-19
29454,10,2018-199,9,2018-19
29455,2,2018-1910,10,2018-19
29456,3,2018-1910,10,2018-19
29457,3,2018-1910,10,2018-19
29458,4,2018-1910,10,2018-19
29459,4,2018-1910,10,2018-19
29460,4,2018-1910,10,2018-19
29461,4,2018-1910,10,2018-19
29462,5,2018-1910,10,2018-19
29463,5,2018-1910,10,2018-19
29464,5,2018-1910,10,2018-19
29465,5,2018-1910,10,2018-19
29466,6,2018-1910,10,2018-19
29467,6,2018-1910,10,2018-19
29468,6,2018-1910,10,2018-19
29469,6,2018-1910,10,2018-19
29470,6,2018-1910,10,2018-19
29471,6,2018-1910,10,2018-19
29472,6,2018-1910,10,2018-19
29473,7,2018-1910,10,2018-19
29474,7,2018-1910,10,2018-19
29475,7,2018-1910,10,2018-19
29476,7,2018-1910,10,2018-19
29477,7,2018-1910,10,2018-19
29478,8,2018-1910,10,2018-19
29479,8,2018-1910,10,2018-19
29480,8,2018-1910,10,2018-19
29481,8,2018-1910,10,2018-19
29482,8,2018-1910,10,2018-19
29483,8,2018-1910,10,2018-19
29484,9,2018-1910,10,2018-19
29485,9,2018-1910,10,2018-19
29486,9,2018-1910,10,2018-19
29487,9,2018-1910,10,2018-19
29488,10,2018-1910,10,2018-19
29489,10,2018-1910,10,2018-19
29490,10,2018-1910,10,2018-19
29491,10,2018-1910,10,2018-19
29492,10,2018-1910,10,2018-19
29493,10,2018-1910,10,2018-19
29494,10,2018-1910,10,2018-19
29495,10,2018-1910,10,2018-19
29496,10,2018-1910,10,2018-19
29497,10,2018-1910,10,2018-19
29498,10,2018-1910,10,2018-19
29499,10,2018-1910,10,2018-19
29500,10,2018-1910,10,2018-19
29501,10,2018-1910,10,2018-19
29502,10,2018-1910,10,2018-19
29503,10,2018-1910,10,2018-19
29504,10,2018-1910,10,2018-19
29505,10,2018-1910,10,2018-19
29506,10,2018-1910,10,2018-19
29507,10,2018-1910,10,2018-19
29508,1,2018-1911,11,2018-19
29509,2,2018-1911,11,2018-19
29510,3,2018-1911,11,2018-19
29511,3,2018-1911,11,2018-19
29512,3,2018-1911,11,2018-19
29513,4,2018-1911,11,2018-19
29514,4,2018-1911,11,2018-19
29515,4,2018-1911,11,2018-19
29516,4,2018-1911,11,2018-19
29517,4,2018-1911,11,2018-19
29518,5,2018-1911,11,2018-19
29519,5,2018-1911,11,2018-19
29520,5,2018-1911,11,2018-19
29521,5,2018-1911,11,2018-19
29522,5,2018-1911,11,2018-19
29523,5,2018-1911,11,2018-19
29524,5,2018-1911,11,2018-19
29525,6,2018-1911,11,2018-19
29526,6,2018-1911,11,2018-19
29527,6,2018-1911,11,2018-19
29528,7,2018-1911,11,2018-19
29529,7,2018-1911,11,2018-19
29530,7,2018-1911,11,2018-19
29531,7,2018-1911,11,2018-19
29532,8,2018-1911,11,2018-19
29533,8,2018-1911,11,2018-19
29534,8,2018-1911,11,2018-19
29535,8,2018-1911,11,2018-19
29536,8,2018-1911,11,2018-19
29537,8,2018-1911,11,2018-19
29538,8,2018-1911,11,2018-19
29539,8,2018-1911,11,2018-19
29540,8,2018-1911,11,2018-19
29541,10,2018-1911,11,2018-19
29542,10,2018-1911,11,2018-19
29543,10,2018-1911,11,2018-19
29544,10,2018-1911,11,2018-19
29545,10,2018-1911,11,2018-19
29546,10,2018-1911,11,2018-19
29547,10,2018-1911,11,2018-19
29548,10,2018-1911,11,2018-19
29549,10,2018-1911,11,2018-19
29550,10,2018-1911,11,2018-19
29551,10,2018-1911,11,2018-19
29552,10,2018-1911,11,2018-19
29553,10,2018-1911,11,2018-19
29554,10,2018-1911,11,2018-19
29555,10,2018-1911,11,2018-19
29556,10,2018-1911,11,2018-19
29557,10,2018-1911,11,2018-19
29558,10,2018-1911,11,2018-19
29559,10,2018-1911,11,2018-19
29560,10,2018-1911,11,2018-19
29561,1,2018-1912,12,2018-19
29562,1,2018-1912,12,2018-19
29563,1,2018-1912,12,2018-19
29564,2,2018-1912,12,2018-19
29565,2,2018-1912,12,2018-19
29566,2,2018-1912,12,2018-19
29567,3,2018-1912,12,2018-19
29568,3,2018-1912,12,2018-19
29569,3,2018-1912,12,2018-19
29570,4,2018-1912,12,2018-19
29571,4,2018-1912,12,2018-19
29572,4,2018-1912,12,2018-19
29573,4,2018-1912,12,2018-19
29574,4,2018-1912,12,2018-19
29575,5,2018-1912,12,2018-19
29576,5,2018-1912,12,2018-19
29577,5,2018-1912,12,2018-19
29578,5,2018-1912,12,2018-19
29579,6,2018-1912,12,2018-19
29580,6,2018-1912,12,2018-19
29581,6,2018-1912,12,2018-19
29582,6,2018-1912,12,2018-19
29583,6,2018-1912,12,2018-19
29584,6,2018-1912,12,2018-19
29585,6,2018-1912,12,2018-19
29586,6,2018-1912,12,2018-19
29587,6,2018-1912,12,2018-19
29588,7,2018-1912,12,2018-19
29589,7,2018-1912,12,2018-19
29590,7,2018-1912,12,2018-19
29591,7,2018-1912,12,2018-19
29592,7,2018-1912,12,2018-19
29593,7,2018-1912,12,2018-19
29594,7,2018-1912,12,2018-19
29595,7,2018-1912,12,2018-19
29596,8,2018-1912,12,2018-19
29597,8,2018-1912,12,2018-19
29598,8,2018-1912,12,2018-19
29599,8,2018-1912,12,2018-19
29600,8,2018-1912,12,2018-19
29601,9,2018-1912,12,2018-19
29602,9,2018-1912,12,2018-19
29603,9,2018-1912,12,2018-19
29604,9,2018-1912,12,2018-19
29605,10,2018-1912,12,2018-19
29606,10,2018-1912,12,2018-19
29607,10,2018-1912,12,2018-19
29608,10,2018-1912,12,2018-19
29609,10,2018-1912,12,2018-19
29610,10,2018-1912,12,2018-19
29611,10,2018-1912,12,2018-19
29612,10,2018-1912,12,2018-19
29613,10,2018-1912,12,2018-19
29614,1,2018-1913,13,2018-19
29615,1,2018-1913,13,2018-19
29616,1,2018-1913,13,2018-19
29617,1,2018-1913,13,2018-19
29618,1,2018-1913,13,2018-19
29619,2,2018-1913,13,2018-19
29620,2,2018-1913,13,2018-19
29621,2,2018-1913,13,2018-19
29622,2,2018-1913,13,2018-19
29623,3,2018-1913,13,2018-19
29624,3,2018-1913,13,2018-19
29625,3,2018-1913,13,2018-19
29626,3,2018-1913,13,2018-19
29627,4,2018-1913,13,2018-19
29628,4,2018-1913,13,2018-19
29629,4,2018-1913,13,2018-19
29630,4,2018-1913,13,2018-19
29631,5,2018-1913,13,2018-19
29632,5,2018-1913,13,2018-19
29633,5,2018-1913,13,2018-19
29634,5,2018-1913,13,2018-19
29635,5,2018-1913,13,2018-19
29636,5,2018-1913,13,2018-19
29637,5,2018-1913,13,2018-19
29638,5,2018-1913,13,2018-19
29639,5,2018-1913,13,2018-19
29640,5,2018-1913,13,2018-19
29641,5,2018-1913,13,2018-19
29642,5,2018-1913,13,2018-19
29643,5,2018-1913,13,2018-19
29644,5,2018-1913,13,2018-19
29645,5,2018-1913,13,2018-19
29646,5,2018-1913,13,2018-19
29647,6,2018-1913,13,2018-19
29648,6,2018-1913,13,2018-19
29649,6,2018-1913,13,2018-19
29650,6,2018-1913,13,2018-19
29651,6,2018-1913,13,2018-19
29652,6,2018-1913,13,2018-19
29653,6,2018-1913,13,2018-19
29654,6,2018-1913,13,2018-19
29655,6,2018-1913,13,2018-19
29656,6,2018-1913,13,2018-19
29657,7,2018-1913,13,2018-19
29658,7,2018-1913,13,2018-19
29659,7,2018-1913,13,2018-19
29660,8,2018-1913,13,2018-19
29661,8,2018-1913,13,2018-19
29662,10,2018-1913,13,2018-19
29663,10,2018-1913,13,2018-19
29664,10,2018-1913,13,2018-19
29665,10,2018-1913,13,2018-19
29666,10,2018-1913,13,2018-19
27762,1,2018-1914,14,2018-19
27763,1,2018-1914,14,2018-19
27764,1,2018-1914,14,2018-19
27765,1,2018-1914,14,2018-19
27766,1,2018-1914,14,2018-19
27767,2,2018-1914,14,2018-19
27768,2,2018-1914,14,2018-19
27769,2,2018-1914,14,2018-19
27770,2,2018-1914,14,2018-19
27771,2,2018-1914,14,2018-19
27772,2,2018-1914,14,2018-19
27773,2,2018-1914,14,2018-19
27774,3,2018-1914,14,2018-19
27775,3,2018-1914,14,2018-19
27776,3,2018-1914,14,2018-19
27777,3,2018-1914,14,2018-19
27778,3,2018-1914,14,2018-19
27779,3,2018-1914,14,2018-19
27780,3,2018-1914,14,2018-19
27781,3,2018-1914,14,2018-19
27782,3,2018-1914,14,2018-19
27783,3,2018-1914,14,2018-19
27784,4,2018-1914,14,2018-19
27785,4,2018-1914,14,2018-19
27786,4,2018-1914,14,2018-19
27787,4,2018-1914,14,2018-19
27788,4,2018-1914,14,2018-19
27789,4,2018-1914,14,2018-19
27790,4,2018-1914,14,2018-19
27791,4,2018-1914,14,2018-19
27792,4,2018-1914,14,2018-19
27793,4,2018-1914,14,2018-19
27794,4,2018-1914,14,2018-19
27795,5,2018-1914,14,2018-19
27796,5,2018-1914,14,2018-19
27797,5,2018-1914,14,2018-19
27798,5,2018-1914,14,2018-19
27799,5,2018-1914,14,2018-19
27800,5,2018-1914,14,2018-19
27801,5,2018-1914,14,2018-19
27802,5,2018-1914,14,2018-19
27803,5,2018-1914,14,2018-19
27804,5,2018-1914,14,2018-19
27805,5,2018-1914,14,2018-19
27806,6,2018-1914,14,2018-19
27807,6,2018-1914,14,2018-19
27808,6,2018-1914,14,2018-19
27809,6,2018-1914,14,2018-19
27810,6,2018-1914,14,2018-19
27811,7,2018-1914,14,2018-19
27812,7,2018-1914,14,2018-19
27813,8,2018-1914,14,2018-19
27814,9,2018-1914,14,2018-19
27815,1,2018-1915,15,2018-19
27816,1,2018-1915,15,2018-19
27817,1,2018-1915,15,2018-19
27818,1,2018-1915,15,2018-19
27819,1,2018-1915,15,2018-19
27820,1,2018-1915,15,2018-19
27821,1,2018-1915,15,2018-19
27822,1,2018-1915,15,2018-19
27823,1,2018-1915,15,2018-19
27824,1,2018-1915,15,2018-19
27825,1,2018-1915,15,2018-19
27826,1,2018-1915,15,2018-19
27827,1,2018-1915,15,2018-19
27828,1,2018-1915,15,2018-19
27829,1,2018-1915,15,2018-19
27830,2,2018-1915,15,2018-19
27831,2,2018-1915,15,2018-19
27832,2,2018-1915,15,2018-19
27833,2,2018-1915,15,2018-19
27834,2,2018-1915,15,2018-19
27835,2,2018-1915,15,2018-19
27836,2,2018-1915,15,2018-19
27837,3,2018-1915,15,2018-19
27838,3,2018-1915,15,2018-19
27839,3,2018-1915,15,2018-19
27840,3,2018-1915,15,2018-19
27841,3,2018-1915,15,2018-19
27842,3,2018-1915,15,2018-19
27843,3,2018-1915,15,2018-19
27844,3,2018-1915,15,2018-19
27845,3,2018-1915,15,2018-19
27846,3,2018-1915,15,2018-19
27847,3,2018-1915,15,2018-19
27848,3,2018-1915,15,2018-19
27849,4,2018-1915,15,2018-19
27850,4,2018-1915,15,2018-19
27851,4,2018-1915,15,2018-19
27852,4,2018-1915,15,2018-19
27853,4,2018-1915,15,2018-19
27854,4,2018-1915,15,2018-19
27855,4,2018-1915,15,2018-19
27856,4,2018-1915,15,2018-19
27857,4,2018-1915,15,2018-19
27858,4,2018-1915,15,2018-19
27859,4,2018-1915,15,2018-19
27860,4,2018-1915,15,2018-19
27861,4,2018-1915,15,2018-19
27862,5,2018-1915,15,2018-19
27863,5,2018-1915,15,2018-19
27864,5,2018-1915,15,2018-19
27865,5,2018-1915,15,2018-19
27866,6,2018-1915,15,2018-19
27867,8,2018-1915,15,2018-19
27868,1,2018-1916,16,2018-19
27869,1,2018-1916,16,2018-19
27870,1,2018-1916,16,2018-19
27871,1,2018-1916,16,2018-19
27872,1,2018-1916,16,2018-19
27873,1,2018-1916,16,2018-19
27874,1,2018-1916,16,2018-19
27875,1,2018-1916,16,2018-19
27876,1,2018-1916,16,2018-19
27877,1,2018-1916,16,2018-19
27878,1,2018-1916,16,2018-19
27879,1,2018-1916,16,2018-19
27880,1,2018-1916,16,2018-19
27881,1,2018-1916,16,2018-19
27882,1,2018-1916,16,2018-19
27883,1,2018-1916,16,2018-19
27884,1,2018-1916,16,2018-19
27885,1,2018-1916,16,2018-19
27886,1,2018-1916,16,2018-19
27887,1,2018-1916,16,2018-19
27888,1,2018-1916,16,2018-19
27889,1,2018-1916,16,2018-19
27890,1,2018-1916,16,2018-19
27891,1,2018-1916,16,2018-19
27892,2,2018-1916,16,2018-19
27893,2,2018-1916,16,2018-19
27894,2,2018-1916,16,2018-19
27895,2,2018-1916,16,2018-19
27896,2,2018-1916,16,2018-19
27897,2,2018-1916,16,2018-19
27898,2,2018-1916,16,2018-19
27899,2,2018-1916,16,2018-19
27900,2,2018-1916,16,2018-19
27901,3,2018-1916,16,2018-19
27902,3,2018-1916,16,2018-19
27903,3,2018-1916,16,2018-19
27904,3,2018-1916,16,2018-19
27905,3,2018-1916,16,2018-19
27906,3,2018-1916,16,2018-19
27907,3,2018-1916,16,2018-19
27908,3,2018-1916,16,2018-19
27909,3,2018-1916,16,2018-19
27910,4,2018-1916,16,2018-19
27911,4,2018-1916,16,2018-19
27912,4,2018-1916,16,2018-19
27913,4,2018-1916,16,2018-19
27914,4,2018-1916,16,2018-19
27915,4,2018-1916,16,2018-19
27916,4,2018-1916,16,2018-19
27917,4,2018-1916,16,2018-19
27918,5,2018-1916,16,2018-19
27919,5,2018-1916,16,2018-19
27920,5,2018-1916,16,2018-19
27921,1,2018-1917,17,2018-19
27922,1,2018-1917,17,2018-19
27923,1,2018-1917,17,2018-19
27924,1,2018-1917,17,2018-19
27925,1,2018-1917,17,2018-19
27926,1,2018-1917,17,2018-19
27927,1,2018-1917,17,2018-19
27928,1,2018-1917,17,2018-19
27929,1,2018-1917,17,2018-19
27930,1,2018-1917,17,2018-19
27931,1,2018-1917,17,2018-19
27932,1,2018-1917,17,2018-19
27933,1,2018-1917,17,2018-19
27934,1,2018-1917,17,2018-19
27935,1,2018-1917,17,2018-19
27936,1,2018-1917,17,2018-19
27937,1,2018-1917,17,2018-19
27938,1,2018-1917,17,2018-19
27939,1,2018-1917,17,2018-19
27940,1,2018-1917,17,2018-19
27941,1,2018-1917,17,2018-19
27942,1,2018-1917,17,2018-19
27943,1,2018-1917,17,2018-19
27944,1,2018-1917,17,2018-19
27945,1,2018-1917,17,2018-19
27946,1,2018-1917,17,2018-19
27947,1,2018-1917,17,2018-19
27948,2,2018-1917,17,2018-19
27949,2,2018-1917,17,2018-19
27950,2,2018-1917,17,2018-19
27951,2,2018-1917,17,2018-19
27952,2,2018-1917,17,2018-19
27953,2,2018-1917,17,2018-19
27954,2,2018-1917,17,2018-19
27955,2,2018-1917,17,2018-19
27956,2,2018-1917,17,2018-19
27957,2,2018-1917,17,2018-19
27958,2,2018-1917,17,2018-19
27959,2,2018-1917,17,2018-19
27960,2,2018-1917,17,2018-19
